fips5,place,Trump,Biden,prop_trump,total_cases,pop_est,cases_per_cap
50023,Barre Town,2093,2512,0.45450597176981544,2561,58140,0.04404884760921913
50023,Barre Town,2093,2512,0.45450597176981544,2561,84.623730996,30.263378485652606
50021,Mount Tabor,56,55,0.5045045045045045,2834,58672,0.04830242705208617
50021,Mount Tabor,56,55,0.5045045045045045,2834,63.100615945,44.912398358681344
50005,Newark,159,169,0.4847560975609756,866,30302,0.028578971685037292
50005,Newark,159,169,0.4847560975609756,866,46.688917646,18.54829890395185
50017,Newbury,490,682,0.4180887372013652,703,28999,0.02424221524880168
50017,Newbury,490,682,0.4180887372013652,703,42.209318895,16.65508988071531
50025,Newfane,261,842,0.23662737987307345,3040,42756,0.07110113200486481
50025,Newfane,261,842,0.23662737987307345,3040,54.431104652,55.85041897341503
50001,New Haven,396,732,0.35106382978723405,2519,36973,0.06813079815000135
50001,New Haven,396,732,0.35106382978723405,2519,48.246963873,52.210539229592534
50019,Newport,757,1033,0.4229050279329609,704,26907,0.02616419519084253
50019,Newport,757,1033,0.4229050279329609,704,38.794735801,18.146791967116663
50019,Newport Town,415,341,0.548941798941799,704,26907,0.02616419519084253
50019,Newport Town,415,341,0.548941798941799,704,38.794735801,18.146791967116663
50023,Northfield,837,1508,0.35692963752665247,2561,58140,0.04404884760921913
50023,Northfield,837,1508,0.35692963752665247,2561,84.623730996,30.263378485652606
50013,North Hero,250,430,0.36764705882352944,352,7090,0.04964739069111425
50013,North Hero,250,430,0.36764705882352944,352,86.666382955,4.061551757418673
50009,Norton,62,44,0.5849056603773585,161,6250,0.02576
50009,Norton,62,44,0.5849056603773585,161,9.418316975,17.094349279957207
50019,Barton,570,687,0.45346062052505964,704,26907,0.02616419519084253
50019,Barton,570,687,0.45346062052505964,704,38.794735801,18.146791967116663
50027,Norwich,211,2316,0.08349821923229125,2494,55286,0.04511087797995876
50027,Norwich,211,2316,0.08349821923229125,2494,57.020696079,43.73850499026982
50017,Orange,324,261,0.5538461538461539,703,28999,0.02424221524880168
50017,Orange,324,261,0.5538461538461539,703,42.209318895,16.65508988071531
50001,Orwell,351,367,0.48885793871866295,2519,36973,0.06813079815000135
50001,Orwell,351,367,0.48885793871866295,2519,48.246963873,52.210539229592534
50001,Panton,137,271,0.33578431372549017,2519,36973,0.06813079815000135
50001,Panton,137,271,0.33578431372549017,2519,48.246963873,52.210539229592534
50021,Pawlet,369,496,0.42658959537572255,2834,58672,0.04830242705208617
50021,Pawlet,369,496,0.42658959537572255,2834,63.100615945,44.912398358681344
50005,Peacham,141,357,0.28313253012048195,866,30302,0.028578971685037292
50005,Peacham,141,357,0.28313253012048195,866,46.688917646,18.54829890395185
50003,Peru,71,218,0.24567474048442905,2898,35631,0.08133367011871685
50003,Peru,71,218,0.24567474048442905,2898,52.786933977,54.899949318191105
50021,Pittsfield,120,206,0.36809815950920244,2834,58672,0.04830242705208617
50021,Pittsfield,120,206,0.36809815950920244,2834,63.100615945,44.912398358681344
50021,Pittsford,784,896,0.4666666666666667,2834,58672,0.04830242705208617
50021,Pittsford,784,896,0.4666666666666667,2834,63.100615945,44.912398358681344
50023,Plainfield,166,606,0.21502590673575128,2561,58140,0.04404884760921913
50023,Plainfield,166,606,0.21502590673575128,2561,84.623730996,30.263378485652606
50015,Belvidere,93,79,0.5406976744186046,1308,25300,0.051699604743083
50015,Belvidere,93,79,0.5406976744186046,1308,55.135399266,23.72341576215983
50027,Plymouth,121,267,0.3118556701030928,2494,55286,0.04511087797995876
50027,Plymouth,121,267,0.3118556701030928,2494,57.020696079,43.73850499026982
50027,Pomfret,146,509,0.22290076335877862,2494,55286,0.04511087797995876
50027,Pomfret,146,509,0.22290076335877862,2494,57.020696079,43.73850499026982
50021,Poultney,755,844,0.4721701063164478,2834,58672,0.04830242705208617
50021,Poultney,755,844,0.4721701063164478,2834,63.100615945,44.912398358681344
50003,Pownal,831,892,0.4822983168891468,2898,35631,0.08133367011871685
50003,Pownal,831,892,0.4822983168891468,2898,52.786933977,54.899949318191105
50021,Proctor,392,534,0.42332613390928725,2834,58672,0.04830242705208617
50021,Proctor,392,534,0.42332613390928725,2834,63.100615945,44.912398358681344
50025,Putney,235,1234,0.15997277059223963,3040,42756,0.07110113200486481
50025,Putney,235,1234,0.15997277059223963,3040,54.431104652,55.85041897341503
50017,Randolph,792,1662,0.32273838630806845,703,28999,0.02424221524880168
50017,Randolph,792,1662,0.32273838630806845,703,42.209318895,16.65508988071531
50027,Reading,120,312,0.2777777777777778,2494,55286,0.04511087797995876
50027,Reading,120,312,0.2777777777777778,2494,57.020696079,43.73850499026982
50003,Readsboro,212,203,0.5108433734939759,2898,35631,0.08133367011871685
50003,Readsboro,212,203,0.5108433734939759,2898,52.786933977,54.899949318191105
50011,Richford,478,434,0.5241228070175439,2887,49421,0.058416462637340405
50011,Richford,478,434,0.5241228070175439,2887,77.93649456,37.04297988123422
50003,Bennington,2473,4369,0.3614440222157264,2898,35631,0.08133367011871685
50003,Bennington,2473,4369,0.3614440222157264,2898,52.786933977,54.899949318191105
50007,Richmond,572,2287,0.20006995452955578,20285,164572,0.12325912062805337
50007,Richmond,572,2287,0.20006995452955578,20285,306.70225032,66.13906477319777
50001,Ripton,76,280,0.21348314606741572,2519,36973,0.06813079815000135
50001,Ripton,76,280,0.21348314606741572,2519,48.246963873,52.210539229592534
50027,Rochester,183,526,0.25811001410437234,2494,55286,0.04511087797995876
50027,Rochester,183,526,0.25811001410437234,2494,57.020696079,43.73850499026982
50025,Rockingham,718,1703,0.2965716646014044,3040,42756,0.07110113200486481
50025,Rockingham,718,1703,0.2965716646014044,3040,54.431104652,55.85041897341503
50023,Roxbury,134,281,0.3228915662650602,2561,58140,0.04404884760921913
50023,Roxbury,134,281,0.3228915662650602,2561,84.623730996,30.263378485652606
50027,Royalton,492,930,0.3459915611814346,2494,55286,0.04511087797995876
50027,Royalton,492,930,0.3459915611814346,2494,57.020696079,43.73850499026982
50003,Rupert,154,269,0.3640661938534279,2898,35631,0.08133367011871685
50003,Rupert,154,269,0.3640661938534279,2898,52.786933977,54.899949318191105
50021,Rutland,3026,4679,0.3927319922128488,2834,58672,0.04830242705208617
50021,Rutland,3026,4679,0.3927319922128488,2834,63.100615945,44.912398358681344
50021,Rutland Town,1038,1365,0.43196004993757803,2834,58672,0.04830242705208617
50021,Rutland Town,1038,1365,0.43196004993757803,2834,63.100615945,44.912398358681344
50005,Ryegate,298,329,0.47527910685805425,866,30302,0.028578971685037292
50005,Ryegate,298,329,0.47527910685805425,866,46.688917646,18.54829890395185
50021,Benson,305,258,0.5417406749555951,2834,58672,0.04830242705208617
50021,Benson,305,258,0.5417406749555951,2834,63.100615945,44.912398358681344
50011,St. Albans,938,1947,0.32512998266897747,2887,49421,0.058416462637340405
50011,St. Albans,938,1947,0.32512998266897747,2887,77.93649456,37.04297988123422
50011,St. Albans Town,1557,2126,0.42275319033396686,2887,49421,0.058416462637340405
50011,St. Albans Town,1557,2126,0.42275319033396686,2887,77.93649456,37.04297988123422
50007,St. George,131,310,0.29705215419501135,20285,164572,0.12325912062805337
50007,St. George,131,310,0.29705215419501135,20285,306.70225032,66.13906477319777
50005,St. Johnsbury,1218,2033,0.37465395262996,866,30302,0.028578971685037292
50005,St. Johnsbury,1218,2033,0.37465395262996,866,46.688917646,18.54829890395185
50001,Salisbury,258,393,0.39631336405529954,2519,36973,0.06813079815000135
50001,Salisbury,258,393,0.39631336405529954,2519,48.246963873,52.210539229592534
50003,Sandgate,96,147,0.3950617283950617,2898,35631,0.08133367011871685
50003,Sandgate,96,147,0.3950617283950617,2898,52.786933977,54.899949318191105
50003,Searsburg,36,28,0.5625,2898,35631,0.08133367011871685
50003,Searsburg,36,28,0.5625,2898,52.786933977,54.899949318191105
50003,Shaftsbury,818,1346,0.378003696857671,2898,35631,0.08133367011871685
50003,Shaftsbury,818,1346,0.378003696857671,2898,52.786933977,54.899949318191105
50027,Sharon,278,585,0.32213209733487835,2494,55286,0.04511087797995876
50027,Sharon,278,585,0.32213209733487835,2494,57.020696079,43.73850499026982
50005,Sheffield,163,197,0.4527777777777778,866,30302,0.028578971685037292
50005,Sheffield,163,197,0.4527777777777778,866,46.688917646,18.54829890395185
50011,Berkshire,402,284,0.5860058309037901,2887,49421,0.058416462637340405
50011,Berkshire,402,284,0.5860058309037901,2887,77.93649456,37.04297988123422
50007,Shelburne,953,4358,0.17943890039540575,20285,164572,0.12325912062805337
50007,Shelburne,953,4358,0.17943890039540575,20285,306.70225032,66.13906477319777
50011,Sheldon,533,435,0.5506198347107438,2887,49421,0.058416462637340405
50011,Sheldon,533,435,0.5506198347107438,2887,77.93649456,37.04297988123422
50021,Killington,255,560,0.3128834355828221,2834,58672,0.04830242705208617
50021,Killington,255,560,0.3128834355828221,2834,63.100615945,44.912398358681344
50001,Shoreham,263,445,0.3714689265536723,2519,36973,0.06813079815000135
50001,Shoreham,263,445,0.3714689265536723,2519,48.246963873,52.210539229592534
50021,Shrewsbury,268,395,0.4042232277526395,2834,58672,0.04830242705208617
50021,Shrewsbury,268,395,0.4042232277526395,2834,63.100615945,44.912398358681344
50007,South Burlington,2271,10057,0.184214795587281,20285,164572,0.12325912062805337
50007,South Burlington,2271,10057,0.184214795587281,20285,306.70225032,66.13906477319777
50013,South Hero,376,903,0.2939796716184519,352,7090,0.04964739069111425
50013,South Hero,376,903,0.2939796716184519,352,86.666382955,4.061551757418673
50027,Springfield,1768,2581,0.40653023683605427,2494,55286,0.04511087797995876
50027,Springfield,1768,2581,0.40653023683605427,2494,57.020696079,43.73850499026982
50003,Stamford,267,254,0.5124760076775432,2898,35631,0.08133367011871685
50003,Stamford,267,254,0.5124760076775432,2898,52.786933977,54.899949318191105
50005,Stannard,28,82,0.2545454545454545,866,30302,0.028578971685037292
50005,Stannard,28,82,0.2545454545454545,866,46.688917646,18.54829890395185
50023,Berlin,520,960,0.35135135135135137,2561,58140,0.04404884760921913
50023,Berlin,520,960,0.35135135135135137,2561,84.623730996,30.263378485652606
50001,Starksboro,333,636,0.34365325077399383,2519,36973,0.06813079815000135
50001,Starksboro,333,636,0.34365325077399383,2519,48.246963873,52.210539229592534
50027,Stockbridge,123,341,0.2650862068965517,2494,55286,0.04511087797995876
50027,Stockbridge,123,341,0.2650862068965517,2494,57.020696079,43.73850499026982
50015,Stowe,599,2706,0.18124054462934946,1308,25300,0.051699604743083
50015,Stowe,599,2706,0.18124054462934946,1308,55.135399266,23.72341576215983
50017,Strafford,118,656,0.1524547803617571,703,28999,0.02424221524880168
50017,Strafford,118,656,0.1524547803617571,703,42.209318895,16.65508988071531
50025,Stratton,67,119,0.3602150537634409,3040,42756,0.07110113200486481
50025,Stratton,67,119,0.3602150537634409,3040,54.431104652,55.85041897341503
50021,Sudbury,128,252,0.3368421052631579,2834,58672,0.04830242705208617
50021,Sudbury,128,252,0.3368421052631579,2834,63.100615945,44.912398358681344
50003,Sunderland,240,386,0.38338658146964855,2898,35631,0.08133367011871685
50003,Sunderland,240,386,0.38338658146964855,2898,52.786933977,54.899949318191105
50005,Sutton,275,245,0.5288461538461539,866,30302,0.028578971685037292
50005,Sutton,275,245,0.5288461538461539,866,46.688917646,18.54829890395185
50011,Swanton,1546,1566,0.4967866323907455,2887,49421,0.058416462637340405
50011,Swanton,1546,1566,0.4967866323907455,2887,77.93649456,37.04297988123422
50017,Thetford,409,1448,0.2202477113624125,703,28999,0.02424221524880168
50017,Thetford,409,1448,0.2202477113624125,703,42.209318895,16.65508988071531
50027,Bethel,381,728,0.3435527502254283,2494,55286,0.04511087797995876
50027,Bethel,381,728,0.3435527502254283,2494,57.020696079,43.73850499026982
50001,Addison,379,445,0.45995145631067963,2519,36973,0.06813079815000135
50001,Addison,379,445,0.45995145631067963,2519,48.246963873,52.210539229592534
50021,Tinmouth,163,170,0.4894894894894895,2834,58672,0.04830242705208617
50021,Tinmouth,163,170,0.4894894894894895,2834,63.100615945,44.912398358681344
50017,Topsham,356,273,0.5659777424483307,703,28999,0.02424221524880168
50017,Topsham,356,273,0.5659777424483307,703,42.209318895,16.65508988071531
50025,Townshend,191,553,0.2567204301075269,3040,42756,0.07110113200486481
50025,Townshend,191,553,0.2567204301075269,3040,54.431104652,55.85041897341503
50019,Troy,394,370,0.5157068062827225,704,26907,0.02616419519084253
50019,Troy,394,370,0.5157068062827225,704,38.794735801,18.146791967116663
50017,Tunbridge,314,514,0.37922705314009664,703,28999,0.02424221524880168
50017,Tunbridge,314,514,0.37922705314009664,703,42.209318895,16.65508988071531
50007,Underhill,526,1633,0.24363131079203335,20285,164572,0.12325912062805337
50007,Underhill,526,1633,0.24363131079203335,20285,306.70225032,66.13906477319777
50001,Vergennes,428,1016,0.296398891966759,2519,36973,0.06813079815000135
50001,Vergennes,428,1016,0.296398891966759,2519,48.246963873,52.210539229592534
50025,Vernon,549,718,0.43330702446724545,3040,42756,0.07110113200486481
50025,Vernon,549,718,0.43330702446724545,3040,54.431104652,55.85041897341503
50017,Vershire,134,264,0.33668341708542715,703,28999,0.02424221524880168
50017,Vershire,134,264,0.33668341708542715,703,42.209318895,16.65508988071531
50009,Victory,36,17,0.6792452830188679,161,6250,0.02576
50009,Victory,36,17,0.6792452830188679,161,9.418316975,17.094349279957207
50009,Bloomfield,73,55,0.5703125,161,6250,0.02576
50009,Bloomfield,73,55,0.5703125,161,9.418316975,17.094349279957207
50023,Waitsfield,200,1023,0.1635322976287817,2561,58140,0.04404884760921913
50023,Waitsfield,200,1023,0.1635322976287817,2561,84.623730996,30.263378485652606
50005,Walden,207,351,0.3709677419354839,866,30302,0.028578971685037292
50005,Walden,207,351,0.3709677419354839,866,46.688917646,18.54829890395185
50021,Wallingford,563,703,0.44470774091627174,2834,58672,0.04830242705208617
50021,Wallingford,563,703,0.44470774091627174,2834,63.100615945,44.912398358681344
50001,Waltham,102,216,0.32075471698113206,2519,36973,0.06813079815000135
50001,Waltham,102,216,0.32075471698113206,2519,48.246963873,52.210539229592534
50025,Wardsboro,159,325,0.3285123966942149,3040,42756,0.07110113200486481
50025,Wardsboro,159,325,0.3285123966942149,3040,54.431104652,55.85041897341503
50023,Warren,179,1039,0.1469622331691297,2561,58140,0.04404884760921913
50023,Warren,179,1039,0.1469622331691297,2561,84.623730996,30.263378485652606
50017,Washington,283,306,0.48047538200339557,703,28999,0.02424221524880168
50017,Washington,283,306,0.48047538200339557,703,42.209318895,16.65508988071531
50023,Waterbury,621,2778,0.18270079435127978,2561,58140,0.04404884760921913
50023,Waterbury,621,2778,0.18270079435127978,2561,84.623730996,30.263378485652606
50005,Waterford,387,421,0.47896039603960394,866,30302,0.028578971685037292
50005,Waterford,387,421,0.47896039603960394,866,46.688917646,18.54829890395185
50015,Waterville,209,227,0.4793577981651376,1308,25300,0.051699604743083
50015,Waterville,209,227,0.4793577981651376,1308,55.135399266,23.72341576215983
50007,Bolton,218,537,0.28874172185430463,20285,164572,0.12325912062805337
50007,Bolton,218,537,0.28874172185430463,20285,306.70225032,66.13906477319777
50027,Weathersfield,725,1018,0.4159495123350545,2494,55286,0.04511087797995876
50027,Weathersfield,725,1018,0.4159495123350545,2494,57.020696079,43.73850499026982
50021,Wells,416,315,0.5690834473324213,2834,58672,0.04830242705208617
50021,Wells,416,315,0.5690834473324213,2834,63.100615945,44.912398358681344
50017,West Fairlee,125,219,0.3633720930232558,703,28999,0.02424221524880168
50017,West Fairlee,125,219,0.3633720930232558,703,42.209318895,16.65508988071531
50019,Westfield,146,190,0.43452380952380953,704,26907,0.02616419519084253
50019,Westfield,146,190,0.43452380952380953,704,38.794735801,18.146791967116663
50007,Westford,413,964,0.2999273783587509,20285,164572,0.12325912062805337
50007,Westford,413,964,0.2999273783587509,20285,306.70225032,66.13906477319777
50021,West Haven,70,78,0.47297297297297297,2834,58672,0.04830242705208617
50021,West Haven,70,78,0.47297297297297297,2834,63.100615945,44.912398358681344
50025,Westminster,429,1303,0.2476905311778291,3040,42756,0.07110113200486481
50025,Westminster,429,1303,0.2476905311778291,3040,54.431104652,55.85041897341503
50019,Westmore,102,126,0.4473684210526316,704,26907,0.02616419519084253
50019,Westmore,102,126,0.4473684210526316,704,38.794735801,18.146791967116663
50027,Weston,114,332,0.2556053811659193,2494,55286,0.04511087797995876
50027,Weston,114,332,0.2556053811659193,2494,57.020696079,43.73850499026982
50021,West Rutland,599,499,0.5455373406193078,2834,58672,0.04830242705208617
50021,West Rutland,599,499,0.5455373406193078,2834,63.100615945,44.912398358681344
50017,Bradford,549,893,0.38072122052704577,703,28999,0.02424221524880168
50017,Bradford,549,893,0.38072122052704577,703,42.209318895,16.65508988071531
50027,West Windsor,200,618,0.24449877750611246,2494,55286,0.04511087797995876
50027,West Windsor,200,618,0.24449877750611246,2494,57.020696079,43.73850499026982
50001,Weybridge,78,517,0.13109243697478992,2519,36973,0.06813079815000135
50001,Weybridge,78,517,0.13109243697478992,2519,48.246963873,52.210539229592534
50005,Wheelock,200,236,0.45871559633027525,866,30302,0.028578971685037292
50005,Wheelock,200,236,0.45871559633027525,866,46.688917646,18.54829890395185
50001,Whiting,84,124,0.40384615384615385,2519,36973,0.06813079815000135
50001,Whiting,84,124,0.40384615384615385,2519,48.246963873,52.210539229592534
50025,Whitingham,340,397,0.46132971506105835,3040,42756,0.07110113200486481
50025,Whitingham,340,397,0.46132971506105835,3040,54.431104652,55.85041897341503
50017,Williamstown,923,858,0.5182481751824818,703,28999,0.02424221524880168
50017,Williamstown,923,858,0.5182481751824818,703,42.209318895,16.65508988071531
50007,Williston,1699,4961,0.2551051051051051,20285,164572,0.12325912062805337
50007,Williston,1699,4961,0.2551051051051051,20285,306.70225032,66.13906477319777
50025,Wilmington,341,789,0.3017699115044248,3040,42756,0.07110113200486481
50025,Wilmington,341,789,0.3017699115044248,3040,54.431104652,55.85041897341503
50025,Windham,83,187,0.3074074074074074,3040,42756,0.07110113200486481
50025,Windham,83,187,0.3074074074074074,3040,54.431104652,55.85041897341503
50027,Windsor,537,1266,0.2978369384359401,2494,55286,0.04511087797995876
50027,Windsor,537,1266,0.2978369384359401,2494,57.020696079,43.73850499026982
50017,Braintree,260,434,0.3746397694524496,703,28999,0.02424221524880168
50017,Braintree,260,434,0.3746397694524496,703,42.209318895,16.65508988071531
50003,Winhall,182,473,0.2778625954198473,2898,35631,0.08133367011871685
50003,Winhall,182,473,0.2778625954198473,2898,52.786933977,54.899949318191105
50007,Winooski,585,3005,0.16295264623955433,20285,164572,0.12325912062805337
50007,Winooski,585,3005,0.16295264623955433,20285,306.70225032,66.13906477319777
50015,Wolcott,306,589,0.3418994413407821,1308,25300,0.051699604743083
50015,Wolcott,306,589,0.3418994413407821,1308,55.135399266,23.72341576215983
50023,Woodbury,196,372,0.34507042253521125,2561,58140,0.04404884760921913
50023,Woodbury,196,372,0.34507042253521125,2561,84.623730996,30.263378485652606
50003,Woodford,96,95,0.5026178010471204,2898,35631,0.08133367011871685
50003,Woodford,96,95,0.5026178010471204,2898,52.786933977,54.899949318191105
50027,Woodstock,402,1645,0.19638495359062041,2494,55286,0.04511087797995876
50027,Woodstock,402,1645,0.19638495359062041,2494,57.020696079,43.73850499026982
50023,Worcester,125,464,0.21222410865874364,2561,58140,0.04404884760921913
50023,Worcester,125,464,0.21222410865874364,2561,84.623730996,30.263378485652606
50021,Brandon,896,1213,0.42484589853010907,2834,58672,0.04830242705208617
50021,Brandon,896,1213,0.42484589853010907,2834,63.100615945,44.912398358681344
50025,Brattleboro,1052,5423,0.16247104247104246,3040,42756,0.07110113200486481
50025,Brattleboro,1052,5423,0.16247104247104246,3040,54.431104652,55.85041897341503
50027,Bridgewater,212,372,0.363013698630137,2494,55286,0.04511087797995876
50027,Bridgewater,212,372,0.363013698630137,2494,57.020696079,43.73850499026982
50001,Bridport,321,392,0.45021037868162694,2519,36973,0.06813079815000135
50001,Bridport,321,392,0.45021037868162694,2519,48.246963873,52.210539229592534
50009,Brighton,342,258,0.57,161,6250,0.02576
50009,Brighton,342,258,0.57,161,9.418316975,17.094349279957207
50001,Bristol,691,1482,0.31799355729406353,2519,36973,0.06813079815000135
50001,Bristol,691,1482,0.31799355729406353,2519,48.246963873,52.210539229592534
50019,Albany,235,286,0.4510556621880998,704,26907,0.02616419519084253
50019,Albany,235,286,0.4510556621880998,704,38.794735801,18.146791967116663
50017,Brookfield,307,506,0.37761377613776137,703,28999,0.02424221524880168
50017,Brookfield,307,506,0.37761377613776137,703,42.209318895,16.65508988071531
50025,Brookline,96,217,0.30670926517571884,3040,42756,0.07110113200486481
50025,Brookline,96,217,0.30670926517571884,3040,54.431104652,55.85041897341503
50019,Brownington,265,218,0.5486542443064182,704,26907,0.02616419519084253
50019,Brownington,265,218,0.5486542443064182,704,38.794735801,18.146791967116663
50009,Brunswick,35,27,0.5645161290322581,161,6250,0.02576
50009,Brunswick,35,27,0.5645161290322581,161,9.418316975,17.094349279957207
50005,Burke,366,534,0.4066666666666667,866,30302,0.028578971685037292
50005,Burke,366,534,0.4066666666666667,866,46.688917646,18.54829890395185
50007,Burlington,936,3925,0.19255297263937463,20285,164572,0.12325912062805337
50007,Burlington,936,3925,0.19255297263937463,20285,306.70225032,66.13906477319777
50023,Cabot,296,558,0.34660421545667447,2561,58140,0.04404884760921913
50023,Cabot,296,558,0.34660421545667447,2561,84.623730996,30.263378485652606
50023,Calais,221,886,0.1996386630532972,2561,58140,0.04404884760921913
50023,Calais,221,886,0.1996386630532972,2561,84.623730996,30.263378485652606
50015,Cambridge,587,1521,0.2784629981024668,1308,25300,0.051699604743083
50015,Cambridge,587,1521,0.2784629981024668,1308,55.135399266,23.72341576215983
50009,Canaan,241,239,0.5020833333333333,161,6250,0.02576
50009,Canaan,241,239,0.5020833333333333,161,9.418316975,17.094349279957207
50013,Alburgh,499,550,0.47569113441372735,352,7090,0.04964739069111425
50013,Alburgh,499,550,0.47569113441372735,352,86.666382955,4.061551757418673
50021,Castleton,1037,1053,0.49617224880382776,2834,58672,0.04830242705208617
50021,Castleton,1037,1053,0.49617224880382776,2834,63.100615945,44.912398358681344
50027,Cavendish,297,466,0.3892529488859764,2494,55286,0.04511087797995876
50027,Cavendish,297,466,0.3892529488859764,2494,57.020696079,43.73850499026982
50019,Charleston,274,247,0.525911708253359,704,26907,0.02616419519084253
50019,Charleston,274,247,0.525911708253359,704,38.794735801,18.146791967116663
50007,Charlotte,511,2285,0.18276108726752505,20285,164572,0.12325912062805337
50007,Charlotte,511,2285,0.18276108726752505,20285,306.70225032,66.13906477319777
50017,Chelsea,284,404,0.4127906976744186,703,28999,0.02424221524880168
50017,Chelsea,284,404,0.4127906976744186,703,42.209318895,16.65508988071531
50027,Chester,619,1089,0.3624121779859485,2494,55286,0.04511087797995876
50027,Chester,619,1089,0.3624121779859485,2494,57.020696079,43.73850499026982
50021,Chittenden,343,473,0.42034313725490197,2834,58672,0.04830242705208617
50021,Chittenden,343,473,0.42034313725490197,2834,63.100615945,44.912398358681344
50021,Clarendon,782,656,0.5438108484005564,2834,58672,0.04830242705208617
50021,Clarendon,782,656,0.5438108484005564,2834,63.100615945,44.912398358681344
50007,Colchester,2852,6452,0.3065348237317283,20285,164572,0.12325912062805337
50007,Colchester,2852,6452,0.3065348237317283,20285,306.70225032,66.13906477319777
50009,Concord,343,262,0.5669421487603306,161,6250,0.02576
50009,Concord,343,262,0.5669421487603306,161,9.418316975,17.094349279957207
50027,Andover,132,216,0.3793103448275862,2494,55286,0.04511087797995876
50027,Andover,132,216,0.3793103448275862,2494,57.020696079,43.73850499026982
50017,Corinth,350,459,0.4326328800988875,703,28999,0.02424221524880168
50017,Corinth,350,459,0.4326328800988875,703,42.209318895,16.65508988071531
50001,Cornwall,145,663,0.17945544554455445,2519,36973,0.06813079815000135
50001,Cornwall,145,663,0.17945544554455445,2519,48.246963873,52.210539229592534
50019,Coventry,294,245,0.5454545454545454,704,26907,0.02616419519084253
50019,Coventry,294,245,0.5454545454545454,704,38.794735801,18.146791967116663
50019,Craftsbury,190,558,0.2540106951871658,704,26907,0.02616419519084253
50019,Craftsbury,190,558,0.2540106951871658,704,38.794735801,18.146791967116663
50021,Danby,405,325,0.5547945205479452,2834,58672,0.04830242705208617
50021,Danby,405,325,0.5547945205479452,2834,63.100615945,44.912398358681344
50005,Danville,559,855,0.3953323903818953,866,30302,0.028578971685037292
50005,Danville,559,855,0.3953323903818953,866,46.688917646,18.54829890395185
50019,Derby,1280,1167,0.5230894973436861,704,26907,0.02616419519084253
50019,Derby,1280,1167,0.5230894973436861,704,38.794735801,18.146791967116663
50003,Dorset,377,997,0.27438136826783116,2898,35631,0.08133367011871685
50003,Dorset,377,997,0.27438136826783116,2898,52.786933977,54.899949318191105
50025,Dover,295,613,0.3248898678414097,3040,42756,0.07110113200486481
50025,Dover,295,613,0.3248898678414097,3040,54.431104652,55.85041897341503
50025,Dummerston,280,1034,0.213089802130898,3040,42756,0.07110113200486481
50025,Dummerston,280,1034,0.213089802130898,3040,54.431104652,55.85041897341503
50003,Arlington,511,929,0.3548611111111111,2898,35631,0.08133367011871685
50003,Arlington,511,929,0.3548611111111111,2898,52.786933977,54.899949318191105
50023,Duxbury,243,648,0.2727272727272727,2561,58140,0.04404884760921913
50023,Duxbury,243,648,0.2727272727272727,2561,84.623730996,30.263378485652606
50009,East Haven,65,69,0.48507462686567165,161,6250,0.02576
50009,East Haven,65,69,0.48507462686567165,161,9.418316975,17.094349279957207
50023,East Montpelier,391,1315,0.22919109026963658,2561,58140,0.04404884760921913
50023,East Montpelier,391,1315,0.22919109026963658,2561,84.623730996,30.263378485652606
50015,Eden,313,303,0.5081168831168831,1308,25300,0.051699604743083
50015,Eden,313,303,0.5081168831168831,1308,55.135399266,23.72341576215983
50015,Elmore,149,447,0.25,1308,25300,0.051699604743083
50015,Elmore,149,447,0.25,1308,55.135399266,23.72341576215983
50011,Enosburgh,590,640,0.4796747967479675,2887,49421,0.058416462637340405
50011,Enosburgh,590,640,0.4796747967479675,2887,77.93649456,37.04297988123422
50007,Essex,3415,9573,0.2629350169387127,20285,164572,0.12325912062805337
50007,Essex,3415,9573,0.2629350169387127,20285,306.70225032,66.13906477319777
50011,Fairfax,1229,1648,0.42718109141466803,2887,49421,0.058416462637340405
50011,Fairfax,1229,1648,0.42718109141466803,2887,77.93649456,37.04297988123422
50011,Fairfield,474,625,0.4313011828935396,2887,49421,0.058416462637340405
50011,Fairfield,474,625,0.4313011828935396,2887,77.93649456,37.04297988123422
50021,Fair Haven,647,624,0.5090479937057435,2834,58672,0.04830242705208617
50021,Fair Haven,647,624,0.5090479937057435,2834,63.100615945,44.912398358681344
50025,Athens,84,120,0.4117647058823529,3040,42756,0.07110113200486481
50025,Athens,84,120,0.4117647058823529,3040,54.431104652,55.85041897341503
50017,Fairlee,160,442,0.26578073089701,703,28999,0.02424221524880168
50017,Fairlee,160,442,0.26578073089701,703,42.209318895,16.65508988071531
50023,Fayston,150,796,0.15856236786469344,2561,58140,0.04404884760921913
50023,Fayston,150,796,0.15856236786469344,2561,84.623730996,30.263378485652606
50001,Ferrisburg,561,1202,0.31820760068065795,2519,36973,0.06813079815000135
50001,Ferrisburg,561,1202,0.31820760068065795,2519,48.246963873,52.210539229592534
50011,Fletcher,291,494,0.37070063694267513,2887,49421,0.058416462637340405
50011,Fletcher,291,494,0.37070063694267513,2887,77.93649456,37.04297988123422
50011,Franklin,407,318,0.5613793103448276,2887,49421,0.058416462637340405
50011,Franklin,407,318,0.5613793103448276,2887,77.93649456,37.04297988123422
50011,Georgia,1295,1517,0.4605263157894737,2887,49421,0.058416462637340405
50011,Georgia,1295,1517,0.4605263157894737,2887,77.93649456,37.04297988123422
50019,Glover,239,401,0.3734375,704,26907,0.02616419519084253
